topological coefficient,degree
0.04811178,27
0.047864264,27
0.04720664,27
0.047065754,27
0.046882704,27
0.046770233,27
0.046612192,27
0.045593725,27
0.045151442,27
0.04467194,27
0.044528347,27
0.044203137,27
0.041507976,27
0.040771495,27
0.085756747,26
0.081008897,26
0.077748691,26
0.077724145,26
0.074787855,26
0.072251834,26
0.069399566,26
0.068823725,26
0.06824958,26
0.067621344,26
0.067074868,26
0.066942782,26
0.06487028,26
0.064692101,26
0.063826483,26
0.063591581,26
0.062797153,26
0.062781643,26
0.061011486,26
0.060500283,26
0.060466583,26
0.060388873,26
0.060086374,26
0.059847886,26
0.059757943,26
0.059334925,26
0.059277753,26
0.059053176,26
0.058648407,26
0.057819986,26
0.05781934,26
0.057168987,26
0.056919013,26
0.05619955,26
0.055651552,26
0.055559737,26
0.055160374,26
0.055067731,26
0.054928859,26
0.05420215,26
0.053795529,26
0.052988222,26
0.052523436,26
0.052326748,26
0.052228433,26
0.052154789,26
0.051586562,26
0.051538192,26
0.051332472,26
0.051012835,26
0.050775847,26
0.05029106,26
0.050158475,26
0.050099081,26
0.049985376,26
0.049463156,26
0.049118498,26
0.048882565,26
0.048393832,26
0.048296128,26
0.047517464,26
0.046599777,26
0.045441381,26
0.0432993,26
0.088103552,25
0.084595687,25
0.079133279,25
0.077981533,25
0.077311731,25
0.07591616,25
0.072593532,25
0.071227702,25
0.071035831,25
0.070735996,25
0.069562044,25
0.069111361,25
0.068063044,25
0.06789165,25
0.066339806,25
0.066098687,25
0.064866008,25
0.064825598,25
0.064627898,25
0.064229323,25
0.064172921,25
0.063652261,25
0.063440454,25
0.062797357,25
0.061787345,25
0.061707614,25
0.061655481,25
0.060875513,25
0.060673552,25
0.05990099,25
0.059517471,25
0.057630408,25
0.05729443,25
0.056438356,25
0.05586383,25
0.055767918,25
0.053712619,25
0.053687708,25
0.053269902,25
0.053031956,25
0.052841956,25
0.052664151,25
0.052532497,25
0.052318556,25
0.052238806,25
0.051378882,25
0.051093023,25
0.049718121,25
0.04923777,25
0.049155206,25
0.048797182,25
0.047620417,25
0.047466667,25
0.047236777,25
0.047132593,25
0.046894457,25
0.044844904,25
0.044250364,25
0.091645462,24
0.087567935,24
0.083701483,24
0.081668994,24
0.080026941,24
0.079550439,24
0.07748227,24
0.076067405,24
0.075866305,24
0.075842841,24
0.074713631,24
0.073884286,24
0.071834889,24
0.071480531,24
0.071466304,24
0.071135194,24
0.070898161,24
0.070705055,24
0.070644599,24
0.070426432,24
0.07041309,24
0.070185273,24
0.069824725,24
0.068981481,24
0.068589533,24
0.067599917,24
0.067520347,24
0.067145882,24
0.066796152,24
0.066519155,24
0.066063596,24
0.06486402,24
0.06484375,24
0.064348735,24
0.064026661,24
0.063926941,24
0.063871308,24
0.063813945,24
0.063624492,24
0.063565793,24
0.063111976,24
0.062848837,24
0.062641243,24
0.062364088,24
0.061795805,24
0.061514886,24
0.061301061,24
0.061037127,24
0.060273537,24
0.060194136,24
0.059859757,24
0.059215822,24
0.059202481,24
0.059169191,24
0.059112843,24
0.058867554,24
0.058419023,24
0.057687215,24
0.056829084,24
0.056754174,24
0.056512091,24
0.056497669,24
0.056216931,24
0.056127178,24
0.055651945,24
0.054928741,24
0.054858516,24
0.05474562,24
0.054655959,24
0.053044155,24
0.052159468,24
0.051755154,24
0.050744681,24
0.050548816,24
0.050519508,24
0.049854651,24
0.048975134,24
0.048415257,24
0.047936893,24
0.09604632,23
0.093324609,23
0.093094486,23
0.091235823,23
0.086142368,23
0.079203503,23
0.077795861,23
0.077716683,23
0.076556255,23
0.075826642,23
0.075524738,23
0.07401122,23
0.073801664,23
0.072720996,23
0.072667891,23
0.072551338,23
0.072384418,23
0.072218128,23
0.071276918,23
0.071209331,23
0.071042764,23
0.069480794,23
0.069068586,23
0.069052928,23
0.067934783,23
0.067474105,23
0.06734973,23
0.067325689,23
0.067141714,23
0.066974255,23
0.066327312,23
0.065804935,23
0.06538373,23
0.064931452,23
0.064381271,23
0.064293801,23
0.064004544,23
0.062783477,23
0.062690143,23
0.06253001,23
0.062504539,23
0.062416204,23
0.062096774,23
0.061653294,23
0.061519146,23
0.06134329,23
0.061004232,23
0.060925765,23
0.060873712,23
0.060847345,23
0.060353489,23
0.059564052,23
0.058974921,23
0.058790476,23
0.058597864,23
0.058349685,23
0.058097038,23
0.057980644,23
0.057471264,23
0.057115216,23
0.056855077,23
0.05684919,23
0.056696102,23
0.05551676,23
0.055362319,23
0.055219883,23
0.05476852,23
0.054515519,23
0.054492952,23
0.054489726,23
0.054108935,23
0.052604893,23
0.051801555,23
0.051580184,23
0.050993889,23
0.050597061,23
0.0503233,23
0.050175956,23
0.048832272,23
0.048695652,23
0.047667984,23
0.045685279,23
0.102975207,22
0.098053333,22
0.09506833,22
0.089491665,22
0.088516031,22
0.087056473,22
0.084355415,22
0.081520541,22
0.078840514,22
0.077308994,22
0.076753364,22
0.076465765,22
0.076162156,22
0.074770087,22
0.073383606,22
0.073222666,22
0.07310632,22
0.072749859,22
0.072606171,22
0.072605042,22
0.072358462,22
0.072258181,22
0.07196162,22
0.071890547,22
0.071453408,22
0.071253642,22
0.071237948,22
0.070743802,22
0.070314924,22
0.07004212,22
0.069716841,22
0.0691181,22
0.068979266,22
0.068860594,22
0.068826446,22
0.068678929,22
0.068124619,22
0.068032787,22
0.067983914,22
0.06795431,22
0.067659923,22
0.06746988,22
0.067332896,22
0.067044716,22
0.066753487,22
0.066221249,22
0.06522128,22
0.065091599,22
0.064857481,22
0.064844247,22
0.064546347,22
0.064337591,22
0.064272021,22
0.063989409,22
0.063840405,22
0.063212702,22
0.06300261,22
0.062923421,22
0.062552401,22
0.062211094,22
0.062157378,22
0.06191959,22
0.061697668,22
0.061668883,22
0.061376723,22
0.060996605,22
0.060788609,22
0.059983521,22
0.059663087,22
0.059486265,22
0.059247987,22
0.059143375,22
0.05908587,22
0.05894851,22
0.057489792,22
0.057353544,22
0.056972536,22
0.056623989,22
0.056043496,22
0.055866191,22
0.054695791,22
0.054661579,22
0.052968079,22
0.052855407,22
0.0520969,22
0.051190476,22
0.050987693,22
0.106561655,21
0.100668731,21
0.094374683,21
0.093890386,21
0.092103148,21
0.090369009,21
0.090319139,21
0.087214462,21
0.086819645,21
0.083577924,21
0.081954622,21
0.081010924,21
0.080022849,21
0.079483871,21
0.079114854,21
0.078126635,21
0.077893704,21
0.077658303,21
0.077276525,21
0.077176835,21
0.077024601,21
0.076185442,21
0.076150969,21
0.07512589,21
0.07423648,21
0.074183343,21
0.073914733,21
0.073762109,21
0.07337587,21
0.072981811,21
0.072931559,21
0.07287028,21
0.072666986,21
0.072574372,21
0.072461646,21
0.072432202,21
0.072314625,21
0.07218845,21
0.072080276,21
0.071875822,21
0.071013084,21
0.071011423,21
0.070633628,21
0.069946937,21
0.069722706,21
0.069603577,21
0.069220508,21
0.068900506,21
0.068812877,21
0.068497577,21
0.067910426,21
0.067551052,21
0.067290671,21
0.06726094,21
0.067168087,21
0.067153403,21
0.066852729,21
0.066650424,21
0.066057727,21
0.066052227,21
0.065676141,21
0.065572925,21
0.065494338,21
0.06532108,21
0.065261442,21
0.064879607,21
0.06460177,21
0.064591213,21
0.063763066,21
0.06361186,21
0.063225168,21
0.062901284,21
0.062827136,21
0.062688753,21
0.062531121,21
0.062509426,21
0.062466808,21
0.062339459,21
0.061916058,21
0.061612806,21
0.061258674,21
0.061177018,21
0.06114304,21
0.061044946,21
0.060993767,21
0.060577025,21
0.060568087,21
0.060293066,21
0.060250727,21
0.060108967,21
0.059920179,21
0.05813194,21
0.057700291,21
0.056844502,21
0.055952381,21
0.055898962,21
0.055019758,21
0.054846452,21
0.054645927,21
0.054399373,21
0.054109908,21
0.054047749,21
0.053524707,21
0.051550896,21
0.10387948,20
0.10160776,20
0.098342857,20
0.098059567,20
0.096088511,20
0.094911147,20
0.094674923,20
0.092526777,20
0.090702341,20
0.08762069,20
0.086628876,20
0.086524424,20
0.086157025,20
0.085023772,20
0.084868421,20
0.084712756,20
0.084572609,20
0.083931398,20
0.083864089,20
0.083836207,20
0.082933105,20
0.082702626,20
0.082602072,20
0.082284423,20
0.082231623,20
0.082093317,20
0.080286046,20
0.080176705,20
0.080075543,20
0.079957143,20
0.079449095,20
0.079146786,20
0.07887203,20
0.078487753,20
0.078320611,20
0.078317111,20
0.078209164,20
0.078149606,20
0.0778962,20
0.076923077,20
0.076808081,20
0.076663272,20
0.07651615,20
0.076363636,20
0.075785208,20
0.075333985,20
0.075164714,20
0.074879899,20
0.074845321,20
0.074817137,20
0.074539545,20
0.074488902,20
0.07429664,20
0.074088359,20
0.073087886,20
0.072933549,20
0.072925647,20
0.072749726,20
0.07253012,20
0.072319093,20
0.072286951,20
0.071944888,20
0.071909425,20
0.071369667,20
0.071144068,20
0.070751232,20
0.070709571,20
0.070603964,20
0.070375162,20
0.070081791,20
0.070041322,20
0.070003193,20
0.069516548,20
0.069132841,20
0.068998952,20
0.068908532,20
0.06876703,20
0.068592142,20
0.068512228,20
0.068329868,20
0.068315109,20
0.067913251,20
0.067770987,20
0.067555938,20
0.066791268,20
0.06678733,20
0.066751504,20
0.065884718,20
0.065668403,20
0.065632793,20
0.065496665,20
0.065146971,20
0.064528302,20
0.064246273,20
0.064180139,20
0.064054927,20
0.06401546,20
0.063142857,20
0.062942156,20
0.06263304,20
0.062516527,20
0.062329932,20
0.061920752,20
0.060361991,20
0.059487179,20
0.059011061,20
0.058424658,20
0.058154506,20
0.057927301,20
0.056904161,20
0.056561086,20
0.056274639,20
0.056092058,20
0.054923858,20
0.053953229,20
0.052664188,20
0.110766724,19
0.110257395,19
0.107735782,19
0.100025927,19
0.094584287,19
0.094126293,19
0.092573331,19
0.092190519,19
0.090732171,19
0.09066323,19
0.089842524,19
0.089763442,19
0.089641913,19
0.088922229,19
0.087159685,19
0.085506871,19
0.085049253,19
0.084794255,19
0.084586466,19
0.084166281,19
0.084036999,19
0.083713468,19
0.082957002,19
0.082505043,19
0.082289334,19
0.082120968,19
0.081997258,19
0.081690644,19
0.081578298,19
0.081248155,19
0.080798394,19
0.080689238,19
0.08028499,19
0.080214159,19
0.080209084,19
0.080121206,19
0.079938717,19
0.079895685,19
0.078778026,19
0.078704453,19
0.078432578,19
0.07831232,19
0.078247567,19
0.077831075,19
0.077612346,19
0.077533855,19
0.077439831,19
0.077132009,19
0.07704357,19
0.076133842,19
0.075988535,19
0.075940459,19
0.075782692,19
0.075689684,19
0.07558821,19
0.075515843,19
0.075271739,19
0.075238432,19
0.074980771,19
0.074862096,19
0.074663403,19
0.074599851,19
0.074190321,19
0.073874088,19
0.073449597,19
0.073322547,19
0.073254831,19
0.073210916,19
0.073161065,19
0.073007989,19
0.072868818,19
0.072449643,19
0.072436446,19
0.072220911,19
0.072211831,19
0.071818744,19
0.071546559,19
0.071504279,19
0.071372721,19
0.071143983,19
0.070924885,19
0.070841661,19
0.070410072,19
0.070274837,19
0.070242451,19
0.069955835,19
0.069910626,19
0.069531627,19
0.069487879,19
0.069388529,19
0.069286808,19
0.069236662,19
0.069175529,19
0.068973591,19
0.068505589,19
0.068380119,19
0.068298051,19
0.068069928,19
0.067997112,19
0.067720832,19
0.067517278,19
0.067209281,19
0.066788593,19
0.066755496,19
0.066599106,19
0.066280351,19
0.06619149,19
0.06605529,19
0.065949719,19
0.065473937,19
0.065446851,19
0.065314927,19
0.065049402,19
0.06393372,19
0.063568011,19
0.063517118,19
0.063308466,19
0.06304517,19
0.062733849,19
0.062293612,19
0.062130937,19
0.060394229,19
0.059974154,19
0.059903047,19
0.058524865,19
0.057086848,19
0.132252078,18
0.126929733,18
0.126727041,18
0.122107806,18
0.11827529,18
0.113592396,18
0.111861163,18
0.105884337,18
0.105329861,18
0.101418803,18
0.099993517,18
0.099751216,18
0.0997151,18
0.098143063,18
0.097910435,18
0.097902768,18
0.09733644,18
0.096831276,18
0.096545655,18
0.095305354,18
0.094962184,18
0.094132859,18
0.093836374,18
0.093736653,18
0.093316568,18
0.092747397,18
0.092214235,18
0.091741166,18
0.091532141,18
0.091352513,18
0.091325996,18
0.091322928,18
0.091131073,18
0.090854343,18
0.089910693,18
0.089575711,18
0.08938566,18
0.089285104,18
0.088716452,18
0.087774803,18
0.087294191,18
0.087280586,18
0.086585117,18
0.085752891,18
0.085613492,18
0.085274576,18
0.085140962,18
0.085038685,18
0.084343233,18
0.08404248,18
0.083636143,18
0.083517524,18
0.083236994,18
0.083107379,18
0.083078288,18
0.082911967,18
0.082435255,18
0.082278481,18
0.082122073,18
0.081691665,18
0.081675414,18
0.081588047,18
0.081317204,18
0.081245838,18
0.081206726,18
0.081085581,18
0.081075218,18
0.081060338,18
0.080776744,18
0.080569015,18
0.080054645,18
0.079992644,18
0.079857316,18
0.079815623,18
0.079747981,18
0.079413909,18
0.079391092,18
0.079321307,18
0.079307007,18
0.079273123,18
0.079115226,18
0.079032103,18
0.078493142,18
0.078425895,18
0.07821511,18
0.077946247,18
0.077157885,18
0.077020202,18
0.076768403,18
0.076520484,18
0.076379337,18
0.076376037,18
0.07607458,18
0.076053386,18
0.075808491,18
0.07567402,18
0.075594301,18
0.075574128,18
0.075535101,18
0.075391291,18
0.075270814,18
0.075189576,18
0.07512914,18
0.074945124,18
0.074311796,18
0.074080608,18
0.073787641,18
0.073555556,18
0.073405322,18
0.073123929,18
0.073084291,18
0.072923625,18
0.072732664,18
0.072708927,18
0.072659038,18
0.07225018,18
0.071866203,18
0.071735639,18
0.071627851,18
0.071598743,18
0.071579961,18
0.071418348,18
0.071140504,18
0.07087506,18
0.070554979,18
0.070489482,18
0.070098039,18
0.069812755,18
0.069755268,18
0.069706499,18
0.069678766,18
0.069676195,18
0.069383706,18
0.06935753,18
0.069148596,18
0.068691251,18
0.068564432,18
0.068099161,18
0.068084586,18
0.068042328,18
0.067279309,18
0.067061832,18
0.06705653,18
0.066823161,18
0.066722038,18
0.066285998,18
0.066232772,18
0.065845649,18
0.065635378,18
0.065602129,18
0.065012451,18
0.064598569,18
0.063975915,18
0.063699103,18
0.062551062,18
0.06031099,18
0.060130071,18
0.060056584,18
0.057990261,18
0.128914104,17
0.119457375,17
0.117337461,17
0.114776471,17
0.112237747,17
0.109295926,17
0.106323017,17
0.103959529,17
0.103447517,17
0.09980434,17
0.098359257,17
0.097156398,17
0.096266241,17
0.095837405,17
0.094428266,17
0.094077529,17
0.09370364,17
0.093558517,17
0.09355162,17
0.09338886,17
0.093008931,17
0.092563595,17
0.092270821,17
0.092263854,17
0.091359676,17
0.091130472,17
0.091111585,17
0.090955669,17
0.090557002,17
0.08987104,17
0.089453533,17
0.089377338,17
0.089114947,17
0.089027773,17
0.088915535,17
0.088333073,17
0.088235294,17
0.087976361,17
0.087890541,17
0.087842776,17
0.087677549,17
0.086895073,17
0.08673196,17
0.086708232,17
0.086497426,17
0.086241944,17
0.085936847,17
0.085868357,17
0.08550693,17
0.085072231,17
0.084807973,17
0.084646858,17
0.08461005,17
0.084473425,17
0.084432968,17
0.08420367,17
0.084061708,17
0.083823529,17
0.083605457,17
0.083567586,17
0.082755909,17
0.082546502,17
0.082528534,17
0.082418942,17
0.081556265,17
0.081543576,17
0.081542051,17
0.081494899,17
0.081459809,17
0.081297388,17
0.081091389,17
0.08056266,17
0.080519435,17
0.080361367,17
0.080302403,17
0.080273271,17
0.08017393,17
0.080085971,17
0.080069048,17
0.08004398,17
0.079352726,17
0.07925072,17
0.079130827,17
0.07905447,17
0.078612317,17
0.078590786,17
0.078169498,17
0.077937057,17
0.077818009,17
0.077786378,17
0.07764595,17
0.077463362,17
0.077418103,17
0.077390577,17
0.077266305,17
0.076940677,17
0.076895549,17
0.076881958,17
0.076836662,17
0.076792486,17
0.076517959,17
0.076442901,17
0.076327305,17
0.076081672,17
0.07606079,17
0.076029187,17
0.075846515,17
0.075828051,17
0.075610964,17
0.075511591,17
0.075363417,17
0.075201509,17
0.075165407,17
0.075001583,17
0.074997741,17
0.074738025,17
0.074015748,17
0.073999463,17
0.073570193,17
0.073495449,17
0.073305289,17
0.072812581,17
0.072734499,17
0.072516876,17
0.071867008,17
0.071752719,17
0.071457932,17
0.071409239,17
0.071364797,17
0.071022868,17
0.070533558,17
0.070421884,17
0.070309295,17
0.069897698,17
0.069811499,17
0.069776876,17
0.069331738,17
0.069169796,17
0.069120492,17
0.068894118,17
0.068686869,17
0.068410887,17
0.068388584,17
0.068142897,17
0.067666282,17
0.067369589,17
0.067185899,17
0.067108534,17
0.06665994,17
0.06640164,17
0.066283711,17
0.063245476,17
0.062989678,17
0.138820358,16
0.135257367,16
0.131000539,16
0.125779992,16
0.122096995,16
0.119777778,16
0.113993406,16
0.1125,16
0.112386725,16
0.110069827,16
0.10774181,16
0.107220681,16
0.107147452,16
0.106444533,16
0.10368596,16
0.103674759,16
0.103343806,16
0.102912778,16
0.101156195,16
0.101009348,16
0.100925129,16
